       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
       3.048627     2963.288240     6354.822080     6176.684000   2.9 1.612 4.076 3.740     4142.655777         3974.74   4.2
      30.830023     2948.011427     1654.292140     1544.898180   7.1 3.089 5.248 4.998     1126.904324         1042.73   8.1
      81.733220     2934.142713     1076.509960     1041.073030   3.4 4.757 6.473 6.316      766.282599         736.982   4.0
      39.352200     2946.256877     4015.604020     3322.924570  20.8 0.443 2.185 1.776     2427.900680         1975.11  22.9
      83.593873     2934.546273     1188.596350     1143.897260   3.9 4.554 6.323 6.155      841.628274         805.173   4.5
      13.745420     2956.750640     2988.564540     2753.969710   8.5 2.549 4.836 4.558     2004.993233         1828.53   9.7
      66.495000     2939.040860     1412.733810      973.464460  45.1 0.159 1.512 1.082      830.404264         561.741  47.8
      64.562850     2935.609360      489.960750      480.894950   1.9 3.491 5.543 5.316      337.376308         328.398   2.7
      65.617990     2935.671637      468.308130      435.080050   7.6 3.528 5.571 5.345      322.790958         297.436   8.5
      23.838290     2949.336873     1425.487540     1356.872810   5.1 4.963 6.624 6.479     1020.076533         966.055   5.6
       5.731310     2958.710213     3456.788350     3475.926220  -0.6 4.590 6.350 6.184     2449.990326         2449.13   0.0
      50.203217     2938.012980      397.870270      456.197470 -12.8 5.387 6.935 6.814      287.810119         328.619 -12.4
      62.688927     2935.105783      488.599860      511.080890  -4.4 4.394 6.206 6.029      344.540519         358.133  -3.8
      38.899247     2945.494067     2853.517390     2466.712080  15.7 1.806 4.277 3.954     1874.577068          1600.5  17.1
      26.589783     2952.923267     5533.808890     5113.068470   8.2 0.577 2.469 2.069     3385.182957         3076.69  10.0
      41.730520     2945.406273     2443.640890     2438.871760   0.2 0.694 2.702 2.310     1509.082261         1482.23   1.8
      52.983110     2938.840707     1209.774190     1089.200490  11.1 4.159 6.034 5.844      847.867841         758.188  11.8
      71.542370     2932.329960      618.137640      586.860030   5.3 6.270 7.583 7.511      457.162359         432.976   5.6
      56.243103     2940.298463     1215.658580     1117.141350   8.8 1.302 3.694 3.340      780.888340         707.719  10.3
      59.681323     2935.136997      455.450860      474.903840  -4.1 5.463 6.991 6.874      330.097613         342.807  -3.7
      47.449633     2938.877710      435.915970      466.591430  -6.6 5.222 6.814 6.684      314.013811         334.588  -6.1
      65.313503     2937.184947      647.726430      580.473270  11.6 1.915 4.379 4.062      427.166772         378.211  12.9
      10.248590     2960.226067     4242.468470     3985.103760   6.5 0.474 2.252 1.845     2572.210354         2375.63   8.3
      41.398400     2945.541253     2894.769980     2871.041880   0.8 0.559 2.432 2.031     1768.122345         1724.84   2.5
      35.047350     2948.719113     3771.387420     3169.533840  19.0 0.000 1.092 0.650     2177.245112         1794.75  21.3
      42.638313     2943.101870     1263.593470     1150.986740   9.8 2.398 4.746 4.459      844.889633         761.336  11.0
      30.696500     2948.913950     2484.629830     2264.926660   9.7 2.186 4.601 4.300     1652.330548          1489.2  11.0
      41.002680     2943.250790      938.719500      920.049860   2.0 2.849 4.986 4.730      633.307747         614.821   3.0
       8.508390     2955.071963     2595.880730     2483.722170   4.5 6.428 7.699 7.636     1927.388063          1840.2   4.7
      43.798213     2944.626983     2788.111800     2730.564620   2.1 0.873 3.032 2.651     1744.782851          1682.8   3.7
      18.893183     2954.305150     1541.925230     1536.383960   0.4 2.995 5.048 4.803     1042.647812         1029.48   1.3
      52.410073     2941.417080     2431.595900     2084.571740  16.6 1.583 4.043 3.706     1583.174263         1339.66  18.2
      61.956350     2935.595127      521.715410      545.162020  -4.3 4.505 6.288 6.117      368.951611         383.206  -3.7
      17.307667     2952.650047     2196.671050     2198.812630  -0.1 5.450 6.981 6.863     1591.557626         1586.63   0.3
      11.911353     2958.099140     3098.726280     3027.349900   2.4 1.901 4.367 4.049     2042.573822         1971.45   3.6
      37.298473     2947.577817     4488.135960     4413.912940   1.7 0.522 2.355 1.952     2732.754169         2643.03   3.4
      69.194333     2935.767223      569.587920      521.544380   9.2 3.333 5.427 5.191      390.555867         354.531  10.2
      50.055830     2942.882240     2346.869720     2032.612010  15.5 0.518 2.346 1.942     1428.421880         1216.62  17.4
      13.017750     2959.535050     5034.299510     3933.292190  28.0 0.465 2.232 1.825     3049.840077         2342.76  30.2
      47.102750     2942.749783     2563.459680     2199.309690  16.6 1.350 3.759 3.408     1650.822795         1397.02  18.2
      38.128497     2947.323170     3260.806150     3010.510080   8.3 0.000 1.092 0.650     1882.483410          1704.7  10.4
      72.331450     2935.561570      782.048360      737.459730   6.0 3.038 5.211 4.958      532.012002         497.018   7.0
      80.191660     2932.889923      962.441660      916.950220   5.0 5.910 7.319 7.227      705.445556         669.992   5.3
       9.511103     2958.602853     2640.518880     2543.931410   3.8 2.897 5.007 4.754     1782.820502         1701.54   4.8
      63.265667     2933.110710      463.899140      487.623290  -4.9 6.389 7.671 7.606      344.105739         360.909  -4.7
      37.863243     2942.270650      658.927210      596.047580  10.5 5.029 6.673 6.531      472.327952         425.149  11.1
      24.254507     2948.959340     1306.181040     1260.138510   3.7 5.341 6.901 6.777      943.749872         906.579   4.1
      26.362513     2948.967720     1139.866380     1166.822000  -2.3 4.532 6.308 6.139      806.674681         820.816  -1.7
      78.114360     2936.369223     1262.659120     1068.166720  18.2 2.231 4.633 4.336      840.719935         703.269  19.5
      47.836877     2939.358167      518.278670      543.801220  -4.7 4.742 6.462 6.304      368.774771         384.794  -4.2
      81.677180     2937.522677     1223.686640     1246.672690  -1.8 1.377 3.795 3.445      789.113121         793.046  -0.5
      25.314490     2953.788853     5177.662010     4231.830420  22.4 0.511 2.332 1.928     3149.565275         2531.44  24.4
      24.334437     2952.911547     3833.182460     3226.659200  18.8 1.388 3.809 3.460     2473.259587         2053.79  20.4
      26.023720     2948.775360     1116.900670     1134.339090  -1.5 4.725 6.449 6.290      794.364465         802.275  -1.0
      69.204947     2933.249727      595.709610      536.938670  10.9 5.850 7.275 7.180      435.986451         391.693  11.3
      67.123123     2938.141350      727.830150      584.396570  24.5 1.059 3.340 2.971      461.071542          364.82  26.4
      24.092193     2949.757477     1533.708560     1441.801250   6.4 4.543 6.315 6.147     1085.682050         1014.54   7.0
      48.455003     2939.364457      507.344250      543.700640  -6.7 4.236 6.090 5.904      356.281081         379.287  -6.1
       2.736993     2959.349177     4531.012670     4777.314800  -5.2 5.551 7.055 6.943     3291.248672         3456.76  -4.8
      68.788223     2936.606103      451.969320      462.612830  -2.3 2.494 4.804 4.523      302.861864         306.747  -1.3
       0.778600     2962.972387     8263.248950     7836.607690   5.4 3.628 5.644 5.424     5710.662704         5372.74   6.3
      26.582073     2951.841957     3150.189820     2888.176020   9.1 1.658 4.126 3.794     2057.562499         1862.41  10.5
      50.926790     2938.675510      518.054090      578.275330 -10.4 4.724 6.449 6.290      368.450104          408.99  -9.9
      63.271840     2939.286307      258.723290      182.821660  41.5 0.214 1.649 1.223      152.961390         106.141  44.1
      51.121977     2940.645637     1113.625800     1214.052950  -8.3 2.754 4.942 4.679      750.083608         809.746  -7.4
      68.678727     2937.047107      414.703610      449.527530  -7.7 2.053 4.498 4.189      274.715325         294.313  -6.7
      20.792217     2951.614833     1471.068820     1498.864380  -1.9 4.185 6.053 5.864     1031.694091         1044.12  -1.2
      24.270880     2948.512333     1202.072570     1176.153870   2.2 5.788 7.229 7.130      878.388870         856.542   2.6
      46.910403     2938.968883      456.552060      478.973380  -4.7 5.131 6.747 6.612      328.115276         342.605  -4.2
      42.099403     2943.699127     1290.072570     1181.284240   9.2 2.401 4.747 4.460      862.650264         781.433  10.4
      11.021870     2958.357017     3281.992340     3079.242370   6.6 2.343 4.710 4.420     2191.564010          2033.8   7.8
      42.000410     2940.695940      616.528180      588.459310   4.8 5.404 6.948 6.827      446.174954         424.091   5.2
      81.811807     2935.864300     1150.730110     1138.227820   1.1 3.036 5.209 4.956      782.761244         767.057   2.0
      48.916063     2940.817813     1162.549060     1107.765420   4.9 2.782 4.955 4.694      783.420348         739.275   6.0
      74.438500     2934.834347      616.378220      605.116840   1.9 3.466 5.525 5.296      424.142013          412.93   2.7
      10.863063     2956.917720     2919.135270     2861.072480   2.0 3.782 5.757 5.546     2025.675026         1970.28   2.8
      28.139367     2948.393083     1020.460730     1071.913540  -4.8 4.407 6.216 6.039      719.824735         751.397  -4.2
      68.420037     2938.822880     1086.392730      782.014510  38.9 0.377 2.037 1.623      652.833558         461.838  41.4
      19.486830     2953.798450     1540.034970     1504.588490   2.4 2.802 4.964 4.705     1038.149383         1004.49   3.4
      73.242813     2938.168643      756.634080      564.632190  34.0 0.131 1.441 1.009      443.406090         324.791  36.5
      54.003933     2937.913847     1244.523790     1077.364180  15.5 4.586 6.347 6.181      881.970231         759.032  16.2
      30.634570     2945.606623      744.537320      730.763870   1.9 5.493 7.013 6.898      540.034088         527.936   2.3
       0.441713     2963.692727     8454.422410     7803.464640   8.3 4.407 6.216 6.040     5963.736439         5470.18   9.0
      24.604350     2949.640280     1481.996250     1401.459310   5.7 4.660 6.401 6.239     1052.263044         989.401   6.4
      62.602983     2938.763947      631.776740      463.483230  36.3 0.736 2.783 2.394      391.432468         282.652  38.5
      42.520627     2940.297397      599.465290      574.146260   4.4 5.203 6.800 6.668      431.610660         411.491   4.9
      23.443250     2951.423097     2070.137190     1926.096580   7.5 3.577 5.606 5.384     1428.728294         1318.59   8.4
      25.194023     2948.963743     1202.114160     1187.556340   1.2 5.336 6.898 6.774      868.461705         854.258   1.7
      49.618233     2940.529367      872.353290      943.092690  -7.5 3.071 5.235 4.984      593.960157         636.206  -6.6
      61.985597     2937.287267      631.345800      627.441650   0.6 2.813 4.969 4.711      425.676573         418.985   1.6
      57.559433     2939.698200      619.445340      530.367790  16.8 1.902 4.367 4.049      408.330292         345.395  18.2
       8.927530     2958.195847     2637.865910     2537.067430   4.0 3.304 5.406 5.168     1807.350195         1723.19   4.9
      47.877160     2943.892793     5711.807880     5068.369420  12.7 0.207 1.633 1.206     3374.619727         2940.46  14.8
      24.127907     2951.714787     2681.509600     2372.787120  13.0 2.585 4.855 4.581     1800.323726         1576.76  14.2
      57.100723     2941.375747     3150.744260     2389.759220  31.8 0.224 1.675 1.250     1864.821841         1389.03  34.3
      82.317133     2935.894867     1168.020670     1154.068580   1.2 3.205 5.334 5.090      798.154297         781.595   2.1
      46.395347     2939.883697      626.813160      628.201750  -0.2 4.616 6.369 6.205      444.557296         442.959   0.4
      69.423473     2938.939967     1056.215950      930.004050  13.6 0.160 1.514 1.084      620.903102         536.716  15.7
      44.804717     2944.887703     2433.743480     2212.294350  10.0 0.212 1.645 1.219     1438.658332          1284.2  12.0
      16.747583     2957.445723     6478.607630     4114.770770  57.4 0.654 2.625 2.231     3988.429186         2492.58  60.0
      52.477057     2940.047647     1376.135850     1217.058250  13.1 2.952 5.031 4.782      929.942240         814.881  14.1
      63.497303     2939.092453      306.965330      217.155080  41.4 0.408 2.106 1.694      184.989206         128.632  43.8
       0.388093     2963.230810     8207.924870     7669.755010   7.0 4.869 6.555 6.405     5859.429198         5446.42   7.6
      33.688457     2947.126930     3665.413770     3232.984960  13.4 2.373 4.730 4.441     2449.384356         2137.08  14.6
      16.752533     2952.714003     2265.082390     2248.849410   0.7 5.386 6.934 6.813     1638.465494          1619.9   1.1
      24.603680     2951.212587     2515.374320     2192.495040  14.7 3.087 5.247 4.997     1713.420233         1479.77  15.8
      58.370250     2939.133330      659.548180      556.477210  18.5 1.867 4.335 4.015      434.233012         361.919  20.0
      69.166597     2936.529627      507.401990      502.219860   1.0 2.570 4.847 4.572      340.558443         333.619   2.1
       9.581223     2956.118470     2730.116500     2630.304420   3.8 5.382 6.931 6.809     1974.627874         1894.44   4.2
      49.080273     2942.014080     2245.792640     1791.033690  25.4 1.586 4.047 3.710     1462.390862         1151.18  27.0
      30.440217     2951.131083     5690.491880     4244.423320  34.1 0.000 1.092 0.650     3285.155898          2403.4  36.7
      22.875620     2954.427383     4278.123390     3553.465920  20.4 0.573 2.461 2.060     2616.139754         2137.45  22.4
      41.723997     2945.889150     3271.815710     2927.891560  11.7 0.211 1.642 1.216     1933.774993         1699.32  13.8
      30.396523     2944.698343      628.448040      637.446310  -1.4 6.402 7.680 7.615      466.305532         471.954  -1.2
      34.146797     2947.619640     5849.010270     4982.628230  17.4 1.880 4.348 4.029     3852.722954         3242.26  18.8
      39.097203     2946.094123     3907.527780     3213.544210  21.6 1.206 3.561 3.201     2496.988698         2024.62  23.3
      57.839513     2937.958253      484.038090      435.235410  11.2 3.042 5.214 4.961      329.310980         293.359  12.3
      33.004527     2949.730117     6748.581510     5862.486180  15.1 0.470 2.243 1.836     4090.184246         3493.46  17.1
      50.968943     2943.207603     1872.134020     1632.633470  14.7 0.192 1.596 1.168     1104.359020         945.638  16.8
      70.453600     2938.804023      762.637010      610.106630  25.0 0.096 1.349 0.914      445.173736         349.507  27.4
      51.783843     2939.981763     1034.319940     1026.871440   0.7 3.018 5.196 4.942      703.244094          691.66   1.7
      79.916507     2932.291497      940.891110      896.138850   5.0 6.509 7.758 7.700      699.981586         665.377   5.2
      54.034267     2942.310853     8522.992920     7389.600990  15.3 0.189 1.588 1.160     5025.923962         4278.59  17.5
      26.618637     2949.636197     1300.679310     1308.704460  -0.6 3.864 5.817 5.610      904.525920         903.346   0.1
      11.259703     2959.170247     3997.845210     3376.708090  18.4 1.530 3.982 3.642     2596.821109         2164.63  20.0
      41.359863     2943.558753     1078.258680     1035.759720   4.1 2.541 4.831 4.553      723.268152         687.572   5.2
      73.523357     2938.247447      745.279190      567.193410  31.4 0.053 1.234 0.796      432.902422         323.248  33.9
       4.760333     2959.419867     3941.544840     4036.302010  -2.3 4.680 6.416 6.255     2800.094840         2851.17  -1.8
      36.877160     2942.506893      637.872710      588.190960   8.4 5.593 7.086 6.977      463.834549         426.094   8.9
      44.385197     2940.435127      761.582520      743.481960   2.4 4.665 6.405 6.243      540.819095         524.959   3.0
      11.340063     2956.682600     2835.139020     2809.817830   0.9 4.017 5.930 5.732     1979.619589         1948.03   1.6
      26.859303     2953.022660     6196.329360     5799.739080   6.8 0.477 2.259 1.853     3757.980502         3458.49   8.7
      23.779787     2951.072990     2117.768280     1934.355460   9.5 3.927 5.863 5.660     1475.206928         1337.62  10.3
      50.906317     2940.380610      883.207180      991.788580 -10.9 3.019 5.197 4.943      600.519764         668.052 -10.1
      16.310337     2952.504243     2331.425700     2294.877490   1.6 5.596 7.088 6.979     1695.429336         1662.56   2.0
      11.699057     2960.023317     7409.074880     5936.146370  24.8 0.000 1.092 0.650     4277.304415         3361.34  27.2
      50.191093     2942.640773     2129.742960     1941.897770   9.7 0.759 2.826 2.439     1321.845986         1186.43  11.4
      24.732147     2949.220843     1319.155980     1273.987030   3.5 5.079 6.709 6.571      946.794524         909.962   4.0
       3.698933     2963.564587     5270.761610     4879.779470   8.0 1.335 3.740 3.388     3391.701974         3097.18   9.5
      59.905563     2935.953857      513.047190      525.887920  -2.4 4.646 6.391 6.228      364.151512         371.125  -1.9
      62.042277     2938.580643      583.863580      467.286270  24.9 1.519 3.970 3.629      379.073335         299.403  26.6
      22.740097     2951.818000     1561.634490     1547.376620   0.9 3.182 5.317 5.072     1066.463137         1047.26   1.8
      24.206010     2951.310347     2448.198380     2174.691190  12.6 2.990 5.046 4.800     1655.339894         1457.05  13.6
      27.714633     2948.556023     1010.928240     1068.881490  -5.4 4.244 6.096 5.911      710.077972         745.832  -4.8
      40.102840     2942.991557      861.288130      851.706130   1.1 3.708 5.703 5.488      596.506560         585.285   1.9
      37.822800     2947.327707     3457.480870     3306.981590   4.6 0.000 1.092 0.650     1996.024933         1872.58   6.6
      45.577530     2941.765863     1461.406270     1470.359420  -0.6 2.734 4.932 4.668      983.973765         980.284   0.4
      43.933373     2944.368600     2843.337510     2810.103600   1.2 0.731 2.774 2.385     1761.033402         1713.08   2.8
       3.445443     2963.714160     5148.503590     4957.432570   3.9 1.186 3.532 3.171     3286.267704         3119.57   5.3
      51.096550     2941.264790     1461.080800     1560.178050  -6.4 2.135 4.563 4.259      970.251716         1024.21  -5.3
      45.428473     2938.359713      365.027640      382.159570  -4.5 6.140 7.488 7.409      269.098094         280.972  -4.2
      15.463610     2957.367947     4195.673960     3795.981730  10.5 1.332 3.735 3.383     2699.421826         2408.85  12.1
      42.215297     2941.273950      718.570720      686.851660   4.6 4.826 6.523 6.371      512.400561         487.159   5.2
      45.643580     2943.242160     2696.905180     2855.377350  -5.5 1.258 3.634 3.278     1728.332811         1804.44  -4.2
      44.625163     2942.919240     2075.884950     2037.053400   1.9 2.181 4.597 4.296     1380.303579         1339.16   3.1
      67.531623     2937.531603      485.976860      458.289780   6.0 1.668 4.137 3.805      317.553001         295.657   7.4
       9.271487     2957.897517     2680.117330     2582.233630   3.8 3.602 5.625 5.404     1850.970926         1769.09   4.6
      75.233513     2935.220420      647.416330      606.796280   6.7 3.280 5.388 5.149      443.289382         411.846   7.6
      68.221390     2937.666393      436.324780      463.849560  -5.9 1.534 3.987 3.647      283.466176         297.405  -4.7
      11.992780     2960.014410     7243.890240     5722.854480  26.6 0.000 1.092 0.650     4181.942309         3240.56  29.0
      82.133850     2937.567433     1220.652340     1237.982380  -1.4 1.333 3.736 3.384      785.366774          785.62  -0.0
      44.896013     2942.175863     1632.764990     1630.697850   0.1 2.924 5.019 4.768     1102.879065         1091.26   1.1
      22.938410     2954.137757     3270.093970     2892.383240  13.1 0.862 3.013 2.632     2044.860271         1781.11  14.8
      54.199130     2939.524240     1877.805420     1628.820490  15.3 2.976 5.040 4.793     1269.405371         1091.04  16.3
      23.194183     2953.999620     3195.237450     2980.780480   7.2 1.000 3.246 2.874     2016.709600          1853.6   8.8
      65.544213     2935.133820      457.999280      427.041230   7.2 4.066 5.966 5.770      320.205336         296.476   8.0
      58.122143     2934.751287      385.236400      402.001250  -4.2 6.249 7.568 7.494      284.762454          296.42  -3.9
      77.524817     2933.920577      782.334640      711.405030  10.0 4.779 6.489 6.334      557.200164         503.919  10.6
      62.172317     2935.182507      500.067160      524.631020  -4.7 4.917 6.590 6.443      357.428493          373.05  -4.2
      19.965083     2951.114030     1650.191800     1687.148990  -2.2 5.486 7.008 6.892     1196.706753         1218.62  -1.8
       6.534783     2958.480617     3217.926570     3166.253060   1.6 4.819 6.518 6.365     2294.255058         2245.29   2.2
      77.974600     2935.941807     1125.985860      950.300790  18.5 2.658 4.894 4.624      757.060211         632.531  19.7
      22.290647     2951.953880     1412.833290     1417.916570  -0.4 3.846 5.804 5.596      982.062240         978.236   0.4
      50.052803     2942.326183     2034.689410     1876.530200   8.4 1.074 3.363 2.995     1290.156824         1172.62  10.0
       3.009207     2962.077470     7459.214280     7404.327850   0.7 2.823 4.974 4.716     5030.114061         4945.33   1.7
      61.170990     2935.821890      558.073980      577.289150  -3.3 4.278 6.121 5.938      392.341802         403.203  -2.7
      75.735923     2937.570277     1237.588960     1065.445370  16.2 0.930 3.129 2.752      777.492912          659.31  17.9
      68.524467     2936.231377      462.799180      453.561450   2.0 2.869 4.995 4.740      312.327655         303.205   3.0
       4.977950     2963.017413     5356.215870     4530.201180  18.2 1.083 3.377 3.010     3398.094466         2832.46  20.0
      12.703730     2959.498300     4859.686090     3710.563820  31.0 0.502 2.312 1.907     2953.693459         2217.69  33.2
      55.053410     2935.633123      535.669020      506.340690   5.8 6.467 7.728 7.667      398.105011         375.538   6.0
       1.665923     2959.347230     4359.151460     4558.278710  -4.4 7.253 8.305 8.288     3302.551064         3451.49  -4.3
      24.463317     2953.515657     4314.371390     3558.811830  21.2 0.784 2.873 2.487     2682.767580         2178.59  23.1
      13.913813     2956.405080     3024.439310     2775.926290   9.0 2.895 5.006 4.753     2041.962291         1856.63  10.0
      17.174740     2956.423057     3473.846980     2584.535350  34.4 1.677 4.146 3.815     2270.714020         1667.99  36.1
      22.576090     2954.530040     3780.861280     3082.384990  22.7 0.470 2.243 1.836     2291.522375         1836.81  24.8
      76.013487     2937.486390     1354.509460     1144.007320  18.4 1.014 3.268 2.896      855.638701         712.039  20.2
      73.060160     2935.786650      662.610950      687.040820  -3.6 2.513 4.815 4.536      444.198719         455.775  -2.5
      17.532780     2956.917037     4891.681800     2986.675690  63.8 1.183 3.528 3.167     3121.827178          1879.1  66.1
      45.785797     2942.888133     2331.699720     2501.083880  -6.8 1.612 4.076 3.740     1520.022592         1609.47  -5.6
      12.142477     2959.224017     4500.572630     3667.878260  22.7 0.776 2.857 2.471     2796.819839          2243.9  24.6
      52.155330     2939.771773     1137.793540     1068.250730   6.5 3.228 5.351 5.108      777.981068         723.961   7.5
      69.798583     2936.165400      627.143330      576.191170   8.8 2.935 5.023 4.773      423.684035         385.663   9.9
      62.200147     2939.155143      486.330990      356.578830  36.4 0.945 3.155 2.779      305.838674         220.891  38.5
      45.100497     2941.747930     1396.848160     1393.794700   0.2 3.352 5.441 5.206      958.287391         947.994   1.1
      15.134417     2952.461457     2380.187990     2312.656740   2.9 6.239 7.560 7.486     1758.964246          1704.8   3.2
       2.175357     2959.681630     4736.121350     4971.820670  -4.7 6.918 8.059 8.024     3559.086498         3731.79  -4.6
      70.748753     2937.153497      715.797350      629.157460  13.8 1.747 4.218 3.891      469.178198          407.24  15.2
       1.111517     2963.336580     8434.832650     7979.985200   5.7 3.263 5.376 5.136     5772.873255         5413.64   6.6
      67.312600     2932.569760      528.332700      497.802340   6.1 6.630 7.848 7.796      394.236507         370.812   6.3
      60.685290     2935.891640      557.840020      574.322950  -2.9 4.708 6.437 6.278      396.581515         406.012  -2.3
      23.796083     2948.161897     1199.533850     1175.475270   2.0 6.838 8.000 7.960      899.655374         880.434   2.2
      13.887913     2958.034900     4385.892100     3693.217480  18.8 1.265 3.644 3.288     2811.839053         2334.87  20.4
      46.506687     2938.634027      395.841390      419.553620  -5.7 5.866 7.287 7.192      289.821441         306.191  -5.3
      75.506813     2937.433550     1010.706270      894.786360  13.0 1.066 3.352 2.983      640.578843         558.871  14.6
      10.096877     2955.798893     2700.731860     2608.183820   3.5 4.901 6.578 6.430     1929.565653         1853.76   4.1
      59.192467     2934.294293      406.742050      435.223020  -6.5 6.706 7.903 7.856      304.070057         324.845  -6.4
      45.855090     2941.478560     1281.644360     1259.344620   1.8 3.021 5.199 4.945      871.477687         848.324   2.7
      45.753320     2942.202820     1768.116030     1823.935340  -3.1 2.297 4.680 4.386     1179.314688         1203.16  -2.0
      57.163053     2936.697453      411.491400      386.365360   6.5 4.903 6.579 6.431      294.005136         274.619   7.1
       5.551270     2962.274143     4208.870530     3674.021490  14.6 1.026 3.288 2.917     2660.798151         2288.61  16.3
      73.495457     2935.701483      620.141110      655.828150  -5.4 2.599 4.863 4.589      416.465086         435.943  -4.5
      56.112187     2935.874343      463.432300      439.898950   5.3 6.226 7.551 7.476      342.367918         324.164   5.6
       9.828237     2956.615730     2797.304960     2706.431540   3.4 4.884 6.566 6.417     1997.699063         1922.69   3.9
      81.022357     2937.848247     1267.240830     1306.805660  -3.0 1.052 3.329 2.959      802.437903         815.429  -1.6
      25.021183     2953.747463     4962.887740     4051.428930  22.5 0.553 2.419 2.018     3029.725164         2432.63  24.5
      26.101307     2952.818627     4805.766060     4187.397010  14.8 0.681 2.678 2.285     2964.949571         2542.32  16.6
      80.388447     2937.539747     1304.899460     1336.326020  -2.4 1.260 3.638 3.281      836.364564         844.599  -1.0
      60.845100     2936.635220      625.484800      636.306670  -1.7 3.465 5.524 5.295      430.398407         434.203  -0.9
      60.703487     2937.097837      661.650220      666.989570  -0.8 3.502 5.552 5.325      455.737847         455.632   0.0
      42.608123     2944.281807     1767.312410     1585.533780  11.5 1.218 3.578 3.219     1130.127328         999.657  13.1
      78.773220     2935.593387     1080.200950      971.746450  11.2 3.007 5.188 4.933      734.208641         654.307  12.2
      72.807240     2932.771963      621.762900      598.076620   4.0 5.828 7.259 7.162      454.800562          436.03   4.3
      57.066520     2936.130093      406.344690      389.060240   4.4 5.470 6.996 6.879      294.558355         280.894   4.9
      26.310383     2949.463910     1252.214060     1261.523960  -0.7 4.036 5.943 5.747      874.780759         875.072  -0.0
      44.282360     2939.886203      634.990320      622.584410   2.0 5.214 6.808 6.677      457.318849         446.345   2.5
      37.380867     2944.959847     1163.831460     1146.018330   1.6 3.140 5.286 5.039      793.903913         774.672   2.5
      83.967773     2934.089080     1198.215120     1146.426340   4.5 5.011 6.659 6.517      858.491607         817.305   5.0
      13.625673     2956.046847     2923.775770     2731.019360   7.1 3.253 5.369 5.128     2000.506895         1852.18   8.0
      56.716697     2937.008103      442.203020      406.742900   8.7 4.592 6.351 6.186      313.427435         286.607   9.4
      17.257523     2954.932837     1835.373380     1885.907800  -2.7 3.167 5.306 5.060     1252.903761         1275.82  -1.8
      45.882267     2938.858047      422.337130      440.809350  -4.2 5.642 7.122 7.015      307.484581         319.754  -3.8
      64.908583     2937.809603      789.823910      650.244850  21.5 1.290 3.679 3.325      507.050843         411.679  23.2
      56.323950     2936.751867      461.271080      424.952380   8.5 4.848 6.540 6.388      329.111484         301.589   9.1
      42.335380     2942.739267     1052.377230      977.684200   7.6 2.761 4.945 4.683      708.909894         652.179   8.7
      34.089020     2947.239490     4273.272470     3719.973700  14.9 2.261 4.654 4.358     2847.528726         2451.32  16.2
       5.489880     2962.930507     5443.463330     4719.487550  15.3 0.369 2.019 1.605     3268.708303         2785.09  17.4
      11.410543     2958.889803     3844.181770     3319.671870  15.8 1.810 4.282 3.958     2525.777106          2154.3  17.2
      59.536753     2935.715237      475.708930      489.184540  -2.8 4.885 6.566 6.417      339.732472         347.528  -2.2
      60.363660     2935.641180      510.272040      528.618670  -3.5 4.959 6.621 6.475      365.109505         376.317  -3.0
      56.491263     2936.173503      438.724070      413.381250   6.1 5.426 6.964 6.845      317.680620         298.099   6.6
      75.933430     2937.988400     1791.425930     1513.420930  18.4 0.512 2.333 1.929     1089.765320         905.351  20.4
      37.183373     2947.327107     5014.426580     4524.766310  10.8 0.773 2.852 2.465     3115.432034         2767.45  12.6
      76.901767     2938.436000     2279.344080     2109.118420   8.1 0.264 1.771 1.350     1354.584751         1231.17  10.0
      61.410967     2935.496703      526.879550      550.240750  -4.2 4.603 6.360 6.195      373.555216         387.845  -3.7
      62.247423     2938.309530      618.765630      518.512910  19.3 1.790 4.262 3.938      406.255560         336.224  20.8
      83.283980     2936.058760     1202.696560     1180.240370   1.9 3.041 5.213 4.961      818.232652         795.499   2.9
      46.515393     2937.989860      327.684660      354.970570  -7.7 6.510 7.759 7.701      243.792810         263.575  -7.5
       2.598227     2958.790110     4062.666090     4285.288650  -5.2 6.110 7.466 7.385     2992.728233         3148.06  -4.9
      13.187097     2956.173573     2822.213610     2696.431610   4.7 3.126 5.276 5.028     1924.453128         1821.97   5.6
      47.826753     2942.570907     2320.465500     1746.124460  32.9 1.529 3.981 3.641     1507.225574         1119.31  34.7
      76.587583     2933.991683      719.191470      650.549750  10.6 4.708 6.437 6.278      511.289462         459.899  11.2
      41.079373     2942.849413      836.073450      819.419110   2.0 3.251 5.367 5.126      572.019095         555.688   2.9
      36.393557     2945.309553     1018.509770     1102.063170  -7.6 2.790 4.959 4.699      686.453583         735.593  -6.7
      52.799643     2938.333047     1044.012250      964.148630   8.3 4.667 6.407 6.245      741.419470         680.807   8.9
      24.969017     2953.437987     5551.722580     4276.606940  29.8 0.862 3.012 2.631     3471.555703         2633.46  31.8
      50.315423     2942.108590     1881.609430     1846.984430   1.9 1.291 3.681 3.326     1208.019897         1169.42   3.3
      58.272787     2938.737733      623.486370      537.839240  15.9 2.262 4.656 4.360      415.484159         354.433  17.2
      43.708100     2939.905960      607.726000      591.334600   2.8 5.594 7.087 6.977      441.923522         428.382   3.2
